time,job,job_counting,city
2022-11,RUBYONRAILS,11,Hồ Chí Minh
2022-12,RUBYONRAILS,4,Hồ Chí Minh
2023-01,RUBYONRAILS,32,Hồ Chí Minh
2023-02,RUBYONRAILS,24,Hồ Chí Minh
2023-03,RUBYONRAILS,24,Hồ Chí Minh
2023-04,RUBYONRAILS,24,Hồ Chí Minh
2023-05,RUBYONRAILS,26,Hồ Chí Minh
2023-06,RUBYONRAILS,25,Hồ Chí Minh
2023-07,RUBYONRAILS,28,Hồ Chí Minh
2023-08,RUBYONRAILS,30,Hồ Chí Minh
2023-09,RUBYONRAILS,25,Hồ Chí Minh
2023-10,RUBYONRAILS,25,Hồ Chí Minh
2023-11,RUBYONRAILS,25,Hồ Chí Minh
2023-12,RUBYONRAILS,17,Hồ Chí Minh
2024-01,RUBYONRAILS,20,Hồ Chí Minh
2024-02,RUBYONRAILS,24,Hồ Chí Minh
2024-03,RUBYONRAILS,29,Hồ Chí Minh
2024-04,RUBYONRAILS,25,Hồ Chí Minh
2024-05,RUBYONRAILS,27,Hồ Chí Minh
2015-01,RUBYONRAILS,2,Đà Nẵng
2015-02,RUBYONRAILS,2,Đà Nẵng
2015-03,RUBYONRAILS,5,Đà Nẵng
2015-04,RUBYONRAILS,2,Đà Nẵng
2015-05,RUBYONRAILS,5,Đà Nẵng
2015-06,RUBYONRAILS,5,Đà Nẵng
2015-07,RUBYONRAILS,2,Đà Nẵng
2015-08,RUBYONRAILS,6,Đà Nẵng
2015-09,RUBYONRAILS,5,Đà Nẵng
2015-10,RUBYONRAILS,5,Đà Nẵng
2015-11,RUBYONRAILS,7,Đà Nẵng
2015-12,RUBYONRAILS,12,Đà Nẵng
2016-01,RUBYONRAILS,22,Đà Nẵng
2016-02,RUBYONRAILS,12,Đà Nẵng
2016-03,RUBYONRAILS,5,Đà Nẵng
2016-04,RUBYONRAILS,5,Đà Nẵng
2016-05,RUBYONRAILS,4,Đà Nẵng
2016-06,RUBYONRAILS,19,Đà Nẵng
2016-07,RUBYONRAILS,15,Đà Nẵng
2016-08,RUBYONRAILS,7,Đà Nẵng
2016-09,RUBYONRAILS,9,Đà Nẵng
2016-10,RUBYONRAILS,18,Đà Nẵng
2016-11,RUBYONRAILS,3,Đà Nẵng
2016-12,RUBYONRAILS,16,Đà Nẵng
2017-01,RUBYONRAILS,13,Đà Nẵng
2017-02,RUBYONRAILS,7,Đà Nẵng
2017-03,RUBYONRAILS,26,Đà Nẵng
2017-04,RUBYONRAILS,9,Đà Nẵng
2017-05,RUBYONRAILS,5,Đà Nẵng
2017-06,RUBYONRAILS,5,Đà Nẵng
2017-07,RUBYONRAILS,28,Đà Nẵng
2017-08,RUBYONRAILS,6,Đà Nẵng
2017-09,RUBYONRAILS,17,Đà Nẵng
2017-10,RUBYONRAILS,9,Đà Nẵng
2017-11,RUBYONRAILS,20,Đà Nẵng
2017-12,RUBYONRAILS,17,Đà Nẵng
2018-01,RUBYONRAILS,6,Đà Nẵng
2018-02,RUBYONRAILS,6,Đà Nẵng
2018-03,RUBYONRAILS,8,Đà Nẵng
2018-04,RUBYONRAILS,6,Đà Nẵng
2018-05,RUBYONRAILS,4,Đà Nẵng
2018-06,RUBYONRAILS,3,Đà Nẵng
2018-07,RUBYONRAILS,3,Đà Nẵng
2018-08,RUBYONRAILS,18,Đà Nẵng
2018-09,RUBYONRAILS,12,Đà Nẵng
2018-10,RUBYONRAILS,21,Đà Nẵng
2018-11,RUBYONRAILS,7,Đà Nẵng
2018-12,RUBYONRAILS,16,Đà Nẵng
2019-01,RUBYONRAILS,41,Đà Nẵng
2019-02,RUBYONRAILS,14,Đà Nẵng
2019-03,RUBYONRAILS,17,Đà Nẵng
2019-04,RUBYONRAILS,16,Đà Nẵng
2019-05,RUBYONRAILS,7,Đà Nẵng
2019-06,RUBYONRAILS,16,Đà Nẵng
2019-07,RUBYONRAILS,2,Đà Nẵng
2019-08,RUBYONRAILS,29,Đà Nẵng
2019-09,RUBYONRAILS,2,Đà Nẵng
2019-10,RUBYONRAILS,9,Đà Nẵng
2019-11,RUBYONRAILS,10,Đà Nẵng
2019-12,RUBYONRAILS,7,Đà Nẵng
2020-01,RUBYONRAILS,4,Đà Nẵng
2020-02,RUBYONRAILS,6,Đà Nẵng
2020-03,RUBYONRAILS,14,Đà Nẵng
2020-04,RUBYONRAILS,6,Đà Nẵng
2020-05,RUBYONRAILS,2,Đà Nẵng
2020-06,RUBYONRAILS,9,Đà Nẵng
2020-07,RUBYONRAILS,9,Đà Nẵng
2020-08,RUBYONRAILS,21,Đà Nẵng
2020-09,RUBYONRAILS,3,Đà Nẵng
2020-10,RUBYONRAILS,24,Đà Nẵng
2020-11,RUBYONRAILS,22,Đà Nẵng
2020-12,RUBYONRAILS,20,Đà Nẵng
2021-01,RUBYONRAILS,10,Đà Nẵng
2021-02,RUBYONRAILS,19,Đà Nẵng
2021-03,RUBYONRAILS,40,Đà Nẵng
2021-04,RUBYONRAILS,40,Đà Nẵng
2021-05,RUBYONRAILS,17,Đà Nẵng
2021-06,RUBYONRAILS,29,Đà Nẵng
2021-07,RUBYONRAILS,26,Đà Nẵng
2021-08,RUBYONRAILS,18,Đà Nẵng
2021-09,RUBYONRAILS,44,Đà Nẵng
2021-10,RUBYONRAILS,34,Đà Nẵng
2021-11,RUBYONRAILS,17,Đà Nẵng
2021-12,RUBYONRAILS,28,Đà Nẵng
2022-01,RUBYONRAILS,15,Đà Nẵng
2022-02,RUBYONRAILS,37,Đà Nẵng
2022-03,RUBYONRAILS,34,Đà Nẵng
2022-04,RUBYONRAILS,42,Đà Nẵng
2022-05,RUBYONRAILS,31,Đà Nẵng
2022-06,RUBYONRAILS,18,Đà Nẵng
2022-07,RUBYONRAILS,15,Đà Nẵng
2022-08,RUBYONRAILS,19,Đà Nẵng
2022-09,RUBYONRAILS,10,Đà Nẵng
2022-10,RUBYONRAILS,12,Đà Nẵng
2022-11,RUBYONRAILS,12,Đà Nẵng
2022-12,RUBYONRAILS,4,Đà Nẵng
2023-01,RUBYONRAILS,19,Đà Nẵng
2023-02,RUBYONRAILS,16,Đà Nẵng
2023-03,RUBYONRAILS,20,Đà Nẵng
2023-04,RUBYONRAILS,29,Đà Nẵng
2023-05,RUBYONRAILS,26,Đà Nẵng
2023-06,RUBYONRAILS,23,Đà Nẵng
2023-07,RUBYONRAILS,25,Đà Nẵng
2023-08,RUBYONRAILS,30,Đà Nẵng
2023-09,RUBYONRAILS,20,Đà Nẵng
2023-10,RUBYONRAILS,24,Đà Nẵng
2023-11,RUBYONRAILS,9,Đà Nẵng
2023-12,RUBYONRAILS,33,Đà Nẵng
2024-01,RUBYONRAILS,16,Đà Nẵng
2024-02,RUBYONRAILS,30,Đà Nẵng
2024-03,RUBYONRAILS,22,Đà Nẵng
2024-04,RUBYONRAILS,20,Đà Nẵng
2024-05,RUBYONRAILS,30,Đà Nẵng
2015-01,SA,6,Hà Nội
2015-02,SA,2,Hà Nội
2015-03,SA,6,Hà Nội
2015-04,SA,5,Hà Nội
2015-05,SA,4,Hà Nội
2015-09,SA,2,Hà Nội
2016-01,SA,1,Hà Nội
2016-02,SA,1,Hà Nội
2017-03,SA,5,Hà Nội
2017-06,SA,6,Hà Nội
2018-06,SA,2,Hà Nội
2018-08,SA,2,Hà Nội
2018-10,SA,2,Hà Nội
2019-06,SA,6,Hà Nội
2021-09,SA,3,Hà Nội
2021-10,SA,2,Hà Nội
2021-11,SA,2,Hà Nội
2022-02,SA,2,Hà Nội
2022-03,SA,11,Hà Nội
2022-04,SA,2,Hà Nội
2022-06,SA,2,Hà Nội
2022-09,SA,2,Hà Nội
2022-10,SA,2,Hà Nội
2022-11,SA,4,Hà Nội
2015-01,SA,4,Hồ Chí Minh
2015-02,SA,2,Hồ Chí Minh
2015-03,SA,4,Hồ Chí Minh
2015-04,SA,4,Hồ Chí Minh
2015-05,SA,4,Hồ Chí Minh
2015-09,SA,2,Hồ Chí Minh
2016-01,SA,1,Hồ Chí Minh
2016-02,SA,1,Hồ Chí Minh
2017-03,SA,4,Hồ Chí Minh
2017-06,SA,6,Hồ Chí Minh
2018-06,SA,2,Hồ Chí Minh
2018-08,SA,2,Hồ Chí Minh
2018-10,SA,2,Hồ Chí Minh
2019-06,SA,4,Hồ Chí Minh
2021-09,SA,3,Hồ Chí Minh
2021-10,SA,2,Hồ Chí Minh
2021-11,SA,2,Hồ Chí Minh
2022-02,SA,2,Hồ Chí Minh
2022-03,SA,9,Hồ Chí Minh
2022-04,SA,2,Hồ Chí Minh
2022-06,SA,2,Hồ Chí Minh
2022-09,SA,2,Hồ Chí Minh
2022-10,SA,2,Hồ Chí Minh
2022-11,SA,4,Hồ Chí Minh
2015-01,SA,5,Đà Nẵng
2015-02,SA,2,Đà Nẵng
2015-03,SA,5,Đà Nẵng
2015-04,SA,4,Đà Nẵng
2015-05,SA,5,Đà Nẵng
2015-09,SA,2,Đà Nẵng
2016-01,SA,1,Đà Nẵng
2016-02,SA,1,Đà Nẵng
2017-03,SA,5,Đà Nẵng
2017-06,SA,5,Đà Nẵng
2018-06,SA,2,Đà Nẵng
2018-08,SA,2,Đà Nẵng
2018-10,SA,2,Đà Nẵng
2019-06,SA,5,Đà Nẵng
2021-09,SA,3,Đà Nẵng
2021-10,SA,2,Đà Nẵng
2021-11,SA,2,Đà Nẵng
2022-02,SA,2,Đà Nẵng
2022-03,SA,10,Đà Nẵng
2022-04,SA,2,Đà Nẵng
2022-06,SA,2,Đà Nẵng
2022-09,SA,2,Đà Nẵng
2022-10,SA,2,Đà Nẵng
2022-11,SA,4,Đà Nẵng
2019-03,SALESFORCE,13,Hà Nội
2019-03,SALESFORCE,10,Hồ Chí Minh
2019-03,SALESFORCE,11,Đà Nẵng
2020-06,SALESFORCEDEVELOPER,2,Hà Nội
2020-12,SALESFORCEDEVELOPER,2,Hà Nội
2020-06,SALESFORCEDEVELOPER,2,Hồ Chí Minh
2020-12,SALESFORCEDEVELOPER,2,Hồ Chí Minh
2020-06,SALESFORCEDEVELOPER,2,Đà Nẵng
2020-12,SALESFORCEDEVELOPER,2,Đà Nẵng
2021-05,SCRUMASSISTANT,2,Hà Nội
2021-05,SCRUMASSISTANT,2,Hồ Chí Minh
2021-05,SCRUMASSISTANT,2,Đà Nẵng
2019-03,SCRUMMASTER,2,Hà Nội
2019-06,SCRUMMASTER,9,Hà Nội
2019-08,SCRUMMASTER,2,Hà Nội
2019-11,SCRUMMASTER,2,Hà Nội
2020-03,SCRUMMASTER,2,Hà Nội
2020-09,SCRUMMASTER,1,Hà Nội
2020-11,SCRUMMASTER,2,Hà Nội
2021-03,SCRUMMASTER,4,Hà Nội
2021-04,SCRUMMASTER,4,Hà Nội
2021-06,SCRUMMASTER,6,Hà Nội
2021-07,SCRUMMASTER,12,Hà Nội
2021-08,SCRUMMASTER,14,Hà Nội
2021-09,SCRUMMASTER,23,Hà Nội
2021-10,SCRUMMASTER,23,Hà Nội
2021-11,SCRUMMASTER,23,Hà Nội
2021-12,SCRUMMASTER,18,Hà Nội
2022-01,SCRUMMASTER,31,Hà Nội
2022-02,SCRUMMASTER,11,Hà Nội
2022-03,SCRUMMASTER,19,Hà Nội
2022-04,SCRUMMASTER,16,Hà Nội
2022-05,SCRUMMASTER,9,Hà Nội
2022-06,SCRUMMASTER,11,Hà Nội
2022-07,SCRUMMASTER,9,Hà Nội
2022-08,SCRUMMASTER,2,Hà Nội
2022-09,SCRUMMASTER,8,Hà Nội
2022-10,SCRUMMASTER,12,Hà Nội
2022-11,SCRUMMASTER,11,Hà Nội
2022-12,SCRUMMASTER,9,Hà Nội
2019-03,SCRUMMASTER,2,Hồ Chí Minh
2019-06,SCRUMMASTER,7,Hồ Chí Minh
2019-08,SCRUMMASTER,2,Hồ Chí Minh
2019-11,SCRUMMASTER,2,Hồ Chí Minh
2020-03,SCRUMMASTER,2,Hồ Chí Minh
2020-09,SCRUMMASTER,1,Hồ Chí Minh
2020-11,SCRUMMASTER,2,Hồ Chí Minh
2021-03,SCRUMMASTER,5,Hồ Chí Minh
2021-04,SCRUMMASTER,5,Hồ Chí Minh
2021-06,SCRUMMASTER,6,Hồ Chí Minh
2021-07,SCRUMMASTER,12,Hồ Chí Minh
2021-08,SCRUMMASTER,16,Hồ Chí Minh
2021-09,SCRUMMASTER,25,Hồ Chí Minh
2021-10,SCRUMMASTER,21,Hồ Chí Minh
2021-11,SCRUMMASTER,17,Hồ Chí Minh
2021-12,SCRUMMASTER,20,Hồ Chí Minh
2022-01,SCRUMMASTER,27,Hồ Chí Minh
2022-02,SCRUMMASTER,11,Hồ Chí Minh
2022-03,SCRUMMASTER,16,Hồ Chí Minh
2022-04,SCRUMMASTER,18,Hồ Chí Minh
2022-05,SCRUMMASTER,9,Hồ Chí Minh
2022-06,SCRUMMASTER,12,Hồ Chí Minh
2022-07,SCRUMMASTER,7,Hồ Chí Minh
2022-08,SCRUMMASTER,2,Hồ Chí Minh
2022-09,SCRUMMASTER,9,Hồ Chí Minh
2022-10,SCRUMMASTER,11,Hồ Chí Minh
2022-11,SCRUMMASTER,13,Hồ Chí Minh
2022-12,SCRUMMASTER,12,Hồ Chí Minh
2019-03,SCRUMMASTER,2,Đà Nẵng
2019-06,SCRUMMASTER,8,Đà Nẵng
2019-08,SCRUMMASTER,2,Đà Nẵng
2019-11,SCRUMMASTER,2,Đà Nẵng
2020-03,SCRUMMASTER,2,Đà Nẵng
2020-09,SCRUMMASTER,1,Đà Nẵng
2020-11,SCRUMMASTER,2,Đà Nẵng
2021-03,SCRUMMASTER,4,Đà Nẵng
2021-04,SCRUMMASTER,4,Đà Nẵng
2021-06,SCRUMMASTER,6,Đà Nẵng
2021-07,SCRUMMASTER,12,Đà Nẵng
2021-08,SCRUMMASTER,18,Đà Nẵng
2021-09,SCRUMMASTER,21,Đà Nẵng
2021-10,SCRUMMASTER,22,Đà Nẵng
2021-11,SCRUMMASTER,19,Đà Nẵng
2021-12,SCRUMMASTER,21,Đà Nẵng
2022-01,SCRUMMASTER,32,Đà Nẵng
2022-02,SCRUMMASTER,11,Đà Nẵng
2022-03,SCRUMMASTER,16,Đà Nẵng
2022-04,SCRUMMASTER,18,Đà Nẵng
2022-05,SCRUMMASTER,11,Đà Nẵng
2022-06,SCRUMMASTER,11,Đà Nẵng
2022-07,SCRUMMASTER,8,Đà Nẵng
2022-08,SCRUMMASTER,2,Đà Nẵng
2022-09,SCRUMMASTER,8,Đà Nẵng
2022-10,SCRUMMASTER,12,Đà Nẵng
2022-11,SCRUMMASTER,12,Đà Nẵng
2022-12,SCRUMMASTER,10,Đà Nẵng
2021-08,SECURITYENGINEER,15,Hà Nội
2021-09,SECURITYENGINEER,2,Hà Nội
2021-10,SECURITYENGINEER,4,Hà Nội
2021-08,SECURITYENGINEER,16,Hồ Chí Minh
2021-09,SECURITYENGINEER,2,Hồ Chí Minh
2021-10,SECURITYENGINEER,3,Hồ Chí Minh
2021-08,SECURITYENGINEER,14,Đà Nẵng
2021-09,SECURITYENGINEER,2,Đà Nẵng
2021-10,SECURITYENGINEER,4,Đà Nẵng
2020-11,SENIORSOFTWAREENGINEER,2,Hà Nội
2020-11,SENIORSOFTWAREENGINEER,2,Hồ Chí Minh
2020-11,SENIORSOFTWAREENGINEER,2,Đà Nẵng
2020-08,SERVER,1,Hà Nội
2020-08,SERVER,1,Hồ Chí Minh
2020-08,SERVER,1,Đà Nẵng
2019-04,SHAREPOINT,1,Hà Nội
2019-08,SHAREPOINT,5,Hà Nội
2019-09,SHAREPOINT,1,Hà Nội
2019-10,SHAREPOINT,5,Hà Nội
2019-04,SHAREPOINT,1,Hồ Chí Minh
2019-08,SHAREPOINT,5,Hồ Chí Minh
2019-09,SHAREPOINT,1,Hồ Chí Minh
2019-10,SHAREPOINT,6,Hồ Chí Minh
2019-04,SHAREPOINT,1,Đà Nẵng
2019-08,SHAREPOINT,5,Đà Nẵng
2019-09,SHAREPOINT,1,Đà Nẵng
2019-10,SHAREPOINT,5,Đà Nẵng
2020-03,SHAREPOINTDEVELOPER,2,Hà Nội
2020-08,SHAREPOINTDEVELOPER,1,Hà Nội
2020-09,SHAREPOINTDEVELOPER,1,Hà Nội
2020-03,SHAREPOINTDEVELOPER,2,Hồ Chí Minh
2020-08,SHAREPOINTDEVELOPER,1,Hồ Chí Minh
2020-09,SHAREPOINTDEVELOPER,1,Hồ Chí Minh
2020-03,SHAREPOINTDEVELOPER,2,Đà Nẵng
2020-08,SHAREPOINTDEVELOPER,1,Đà Nẵng
2020-09,SHAREPOINTDEVELOPER,1,Đà Nẵng
2019-03,SHAREPOINT ,1,Hà Nội
2019-03,SHAREPOINT ,1,Hồ Chí Minh
2019-03,SHAREPOINT ,1,Đà Nẵng
2019-12,SM,2,Hà Nội
2019-12,SM,2,Hồ Chí Minh
2019-12,SM,2,Đà Nẵng
2021-11,SOFTWAREARCHITECT,2,Hà Nội
2021-11,SOFTWAREARCHITECT,2,Hồ Chí Minh
2021-11,SOFTWAREARCHITECT,2,Đà Nẵng
2020-05,SOFTWARETECHNICALWRITER,2,Hà Nội
2020-05,SOFTWARETECHNICALWRITER,2,Hồ Chí Minh
2020-05,SOFTWARETECHNICALWRITER,2,Đà Nẵng
2020-02,SOLUTIONARCHITECT,7,Hà Nội
2020-12,SOLUTIONARCHITECT,4,Hà Nội
2022-04,SOLUTIONARCHITECT,3,Hà Nội
2020-02,SOLUTIONARCHITECT,8,Hồ Chí Minh
2020-12,SOLUTIONARCHITECT,5,Hồ Chí Minh
2022-04,SOLUTIONARCHITECT,3,Hồ Chí Minh
2020-02,SOLUTIONARCHITECT,7,Đà Nẵng
2020-12,SOLUTIONARCHITECT,4,Đà Nẵng
2022-04,SOLUTIONARCHITECT,3,Đà Nẵng
2020-06,STUDIOGAMEDESIGNER(CROSSPROJECT)(FULL-TIME),2,Hà Nội
2020-06,STUDIOGAMEDESIGNER(CROSSPROJECT)(FULL-TIME),2,Hồ Chí Minh
2020-06,STUDIOGAMEDESIGNER(CROSSPROJECT)(FULL-TIME),2,Đà Nẵng
2020-02,SYSTEMENGINEER,4,Hà Nội
2020-03,SYSTEMENGINEER,2,Hà Nội
2020-07,SYSTEMENGINEER,1,Hà Nội
2020-08,SYSTEMENGINEER,6,Hà Nội
2020-09,SYSTEMENGINEER,1,Hà Nội
2020-11,SYSTEMENGINEER,2,Hà Nội
2020-12,SYSTEMENGINEER,2,Hà Nội
2021-03,SYSTEMENGINEER,5,Hà Nội
2021-04,SYSTEMENGINEER,7,Hà Nội
2021-05,SYSTEMENGINEER,4,Hà Nội
2022-02,SYSTEMENGINEER,2,Hà Nội
2020-02,SYSTEMENGINEER,4,Hồ Chí Minh
2020-03,SYSTEMENGINEER,2,Hồ Chí Minh
2020-07,SYSTEMENGINEER,1,Hồ Chí Minh
2020-08,SYSTEMENGINEER,6,Hồ Chí Minh
2020-09,SYSTEMENGINEER,1,Hồ Chí Minh
2020-11,SYSTEMENGINEER,2,Hồ Chí Minh
2020-12,SYSTEMENGINEER,2,Hồ Chí Minh
2021-03,SYSTEMENGINEER,7,Hồ Chí Minh
2021-04,SYSTEMENGINEER,5,Hồ Chí Minh
2021-05,SYSTEMENGINEER,4,Hồ Chí Minh
2022-02,SYSTEMENGINEER,2,Hồ Chí Minh
2020-02,SYSTEMENGINEER,4,Đà Nẵng
2020-03,SYSTEMENGINEER,2,Đà Nẵng
2020-07,SYSTEMENGINEER,1,Đà Nẵng
2020-08,SYSTEMENGINEER,7,Đà Nẵng
2020-09,SYSTEMENGINEER,1,Đà Nẵng
2020-11,SYSTEMENGINEER,2,Đà Nẵng
2020-12,SYSTEMENGINEER,2,Đà Nẵng
2021-03,SYSTEMENGINEER,6,Đà Nẵng
2021-04,SYSTEMENGINEER,6,Đà Nẵng
2021-05,SYSTEMENGINEER,4,Đà Nẵng
2022-02,SYSTEMENGINEER,2,Đà Nẵng
2019-01,TA,2,Hà Nội
2019-02,TA,1,Hà Nội
2019-04,TA,2,Hà Nội
2019-07,TA,1,Hà Nội
2019-11,TA,6,Hà Nội
2021-08,TA,2,Hà Nội
2021-09,TA,2,Hà Nội
2021-11,TA,4,Hà Nội
2021-12,TA,2,Hà Nội
2022-01,TA,2,Hà Nội
2022-02,TA,2,Hà Nội
2022-03,TA,2,Hà Nội
2022-04,TA,4,Hà Nội
2022-05,TA,2,Hà Nội
2022-06,TA,2,Hà Nội
2022-08,TA,13,Hà Nội
2022-09,TA,4,Hà Nội
2022-10,TA,2,Hà Nội
2019-01,TA,2,Hồ Chí Minh
2019-02,TA,1,Hồ Chí Minh
2019-04,TA,2,Hồ Chí Minh
2019-07,TA,1,Hồ Chí Minh
2019-11,TA,7,Hồ Chí Minh
2021-08,TA,2,Hồ Chí Minh
2021-09,TA,2,Hồ Chí Minh
2021-11,TA,4,Hồ Chí Minh
2021-12,TA,2,Hồ Chí Minh
2022-01,TA,2,Hồ Chí Minh
2022-02,TA,2,Hồ Chí Minh
2022-03,TA,2,Hồ Chí Minh
2022-04,TA,3,Hồ Chí Minh
2022-05,TA,2,Hồ Chí Minh
2022-06,TA,2,Hồ Chí Minh
2022-08,TA,14,Hồ Chí Minh
2022-09,TA,4,Hồ Chí Minh
2022-10,TA,2,Hồ Chí Minh
2019-01,TA,2,Đà Nẵng
2019-02,TA,1,Đà Nẵng
2019-04,TA,2,Đà Nẵng
2019-07,TA,1,Đà Nẵng
2019-11,TA,7,Đà Nẵng
2021-08,TA,2,Đà Nẵng
2021-09,TA,2,Đà Nẵng
2021-11,TA,4,Đà Nẵng
2021-12,TA,2,Đà Nẵng
2022-01,TA,2,Đà Nẵng
2022-02,TA,2,Đà Nẵng
2022-03,TA,2,Đà Nẵng
2022-04,TA,4,Đà Nẵng
2022-05,TA,2,Đà Nẵng
2022-06,TA,2,Đà Nẵng
2022-08,TA,12,Đà Nẵng
2022-09,TA,4,Đà Nẵng
2022-10,TA,2,Đà Nẵng
2021-03,TEAMLEAD,2,Hà Nội
2021-04,TEAMLEAD,2,Hà Nội
2021-03,TEAMLEAD,2,Hồ Chí Minh
2021-04,TEAMLEAD,2,Hồ Chí Minh
2021-03,TEAMLEAD,2,Đà Nẵng
2021-04,TEAMLEAD,2,Đà Nẵng
2020-02,TECHNICALARCHITECT,2,Hà Nội
2020-03,TECHNICALARCHITECT,2,Hà Nội
2020-07,TECHNICALARCHITECT,1,Hà Nội
2020-08,TECHNICALARCHITECT,1,Hà Nội
2020-10,TECHNICALARCHITECT,2,Hà Nội
2020-02,TECHNICALARCHITECT,2,Hồ Chí Minh
2020-03,TECHNICALARCHITECT,2,Hồ Chí Minh
2020-07,TECHNICALARCHITECT,1,Hồ Chí Minh
2020-08,TECHNICALARCHITECT,1,Hồ Chí Minh
2020-10,TECHNICALARCHITECT,2,Hồ Chí Minh
2020-02,TECHNICALARCHITECT,2,Đà Nẵng
2020-03,TECHNICALARCHITECT,2,Đà Nẵng
2020-07,TECHNICALARCHITECT,1,Đà Nẵng
2020-08,TECHNICALARCHITECT,1,Đà Nẵng
2020-10,TECHNICALARCHITECT,2,Đà Nẵng
2020-08,TECHNICALLEADER,1,Hà Nội
2020-09,TECHNICALLEADER,2,Hà Nội
2021-01,TECHNICALLEADER,4,Hà Nội
2021-03,TECHNICALLEADER,10,Hà Nội
2021-04,TECHNICALLEADER,10,Hà Nội
2021-05,TECHNICALLEADER,9,Hà Nội
2021-06,TECHNICALLEADER,6,Hà Nội
2021-07,TECHNICALLEADER,16,Hà Nội
2021-08,TECHNICALLEADER,16,Hà Nội
2021-09,TECHNICALLEADER,28,Hà Nội
2021-10,TECHNICALLEADER,16,Hà Nội
2021-11,TECHNICALLEADER,17,Hà Nội
2021-12,TECHNICALLEADER,30,Hà Nội
2022-01,TECHNICALLEADER,7,Hà Nội
2022-02,TECHNICALLEADER,20,Hà Nội
2022-03,TECHNICALLEADER,22,Hà Nội
2022-04,TECHNICALLEADER,35,Hà Nội
2022-05,TECHNICALLEADER,15,Hà Nội
2022-06,TECHNICALLEADER,13,Hà Nội
2022-07,TECHNICALLEADER,11,Hà Nội
2022-08,TECHNICALLEADER,11,Hà Nội
2022-09,TECHNICALLEADER,9,Hà Nội
2022-10,TECHNICALLEADER,19,Hà Nội
2022-11,TECHNICALLEADER,9,Hà Nội
2022-12,TECHNICALLEADER,12,Hà Nội
2020-08,TECHNICALLEADER,1,Hồ Chí Minh
2020-09,TECHNICALLEADER,2,Hồ Chí Minh
2021-01,TECHNICALLEADER,3,Hồ Chí Minh
2021-03,TECHNICALLEADER,10,Hồ Chí Minh
2021-04,TECHNICALLEADER,10,Hồ Chí Minh
2021-05,TECHNICALLEADER,8,Hồ Chí Minh
2021-06,TECHNICALLEADER,8,Hồ Chí Minh
2021-07,TECHNICALLEADER,13,Hồ Chí Minh
2021-08,TECHNICALLEADER,14,Hồ Chí Minh
2021-09,TECHNICALLEADER,30,Hồ Chí Minh
2021-10,TECHNICALLEADER,18,Hồ Chí Minh
2021-11,TECHNICALLEADER,14,Hồ Chí Minh
2021-12,TECHNICALLEADER,25,Hồ Chí Minh
2022-01,TECHNICALLEADER,9,Hồ Chí Minh
2022-02,TECHNICALLEADER,19,Hồ Chí Minh
2022-03,TECHNICALLEADER,18,Hồ Chí Minh
2022-04,TECHNICALLEADER,30,Hồ Chí Minh
2022-05,TECHNICALLEADER,13,Hồ Chí Minh
2022-06,TECHNICALLEADER,14,Hồ Chí Minh
2022-07,TECHNICALLEADER,10,Hồ Chí Minh
2022-08,TECHNICALLEADER,11,Hồ Chí Minh
2022-09,TECHNICALLEADER,7,Hồ Chí Minh
2022-10,TECHNICALLEADER,16,Hồ Chí Minh
2022-11,TECHNICALLEADER,9,Hồ Chí Minh
2022-12,TECHNICALLEADER,12,Hồ Chí Minh
2020-08,TECHNICALLEADER,1,Đà Nẵng
2020-09,TECHNICALLEADER,2,Đà Nẵng
2021-01,TECHNICALLEADER,4,Đà Nẵng
2021-03,TECHNICALLEADER,10,Đà Nẵng
2021-04,TECHNICALLEADER,10,Đà Nẵng
2021-05,TECHNICALLEADER,8,Đà Nẵng
2021-06,TECHNICALLEADER,8,Đà Nẵng
2021-07,TECHNICALLEADER,16,Đà Nẵng
2021-08,TECHNICALLEADER,14,Đà Nẵng
2021-09,TECHNICALLEADER,31,Đà Nẵng
2021-10,TECHNICALLEADER,19,Đà Nẵng
2021-11,TECHNICALLEADER,16,Đà Nẵng
2021-12,TECHNICALLEADER,26,Đà Nẵng
2022-01,TECHNICALLEADER,8,Đà Nẵng
2022-02,TECHNICALLEADER,18,Đà Nẵng
2022-03,TECHNICALLEADER,21,Đà Nẵng
2022-04,TECHNICALLEADER,30,Đà Nẵng
2022-05,TECHNICALLEADER,16,Đà Nẵng
2022-06,TECHNICALLEADER,12,Đà Nẵng
2022-07,TECHNICALLEADER,10,Đà Nẵng
2022-08,TECHNICALLEADER,10,Đà Nẵng
2022-09,TECHNICALLEADER,8,Đà Nẵng
2022-10,TECHNICALLEADER,20,Đà Nẵng
2022-11,TECHNICALLEADER,8,Đà Nẵng
2022-12,TECHNICALLEADER,12,Đà Nẵng
2015-01,TESTER,72,Hà Nội
2015-02,TESTER,18,Hà Nội
2015-03,TESTER,22,Hà Nội
2015-04,TESTER,9,Hà Nội
2015-05,TESTER,90,Hà Nội
2015-06,TESTER,9,Hà Nội
2015-07,TESTER,14,Hà Nội
2015-08,TESTER,27,Hà Nội
2015-09,TESTER,28,Hà Nội
2015-10,TESTER,14,Hà Nội
2015-11,TESTER,27,Hà Nội
2015-12,TESTER,6,Hà Nội
2016-01,TESTER,46,Hà Nội
2016-02,TESTER,12,Hà Nội
2016-03,TESTER,54,Hà Nội
2016-04,TESTER,32,Hà Nội
2016-05,TESTER,34,Hà Nội
